state,year,quarter,transaction_type,transaction_count,transaction_amount
uttar-pradesh,2024,4,Others,793977,1085845276.0
tripura,2022,2,Peer-to-peer payments,1443647,5354182193.788111
tripura,2022,2,Merchant payments,1322009,1235804019.563663
tripura,2022,2,Recharge & bill payments,638643,278018856.17835283
tripura,2022,2,Financial Services,3812,4533635.768901512
tripura,2022,2,Others,10553,5732336.736273008
tripura,2022,3,Peer-to-peer payments,1836678,6718925839.047781
tripura,2022,3,Merchant payments,1660497,1589078400.2615328
tripura,2022,3,Recharge & bill payments,745382,329401812.4140819
tripura,2022,3,Financial Services,4343,5330626.119674753
tripura,2022,3,Others,9679,5616127.06807068
tripura,2022,1,Peer-to-peer payments,1221863,4934712034.365204
tripura,2022,1,Merchant payments,992891,1037265262.6570499
tripura,2022,1,Recharge & bill payments,641170,262348230.9954375
tripura,2022,1,Financial Services,4351,5782533.2422681665
tripura,2022,1,Others,10915,7221703.089884497
tripura,2022,4,Peer-to-peer payments,2252390,8142233538.414012
tripura,2022,4,Merchant payments,2054988,1925282618.8109846
tripura,2022,4,Recharge & bill payments,874800,373875271.19878656
tripura,2022,4,Financial Services,5787,5028488.55453164
tripura,2022,4,Others,10225,6551901.175783692
tripura,2020,2,Recharge & bill payments,600206,163220166.76643574
tripura,2020,2,Peer-to-peer payments,346863,1501452755.6890237
tripura,2020,2,Merchant payments,97816,99795973.60794038
tripura,2020,2,Financial Services,2904,2247782.5219734698
tripura,2020,2,Others,4731,2459205.000588993
tripura,2020,3,Recharge & bill payments,627363,185201997.2796099
tripura,2020,3,Peer-to-peer payments,477769,1959371082.9173033
tripura,2020,3,Merchant payments,202106,190218136.2808841
tripura,2020,3,Financial Services,3828,3141391.5755430083
tripura,2020,3,Others,6819,3886908.1625436572
tripura,2020,1,Recharge & bill payments,449584,114355218.03514045
tripura,2020,1,Peer-to-peer payments,366218,1400694933.570157
tripura,2020,1,Merchant payments,102861,68590603.6377098
tripura,2020,1,Financial Services,1722,1066651.521721911
tripura,2020,1,Others,4117,4071399.6237732675
tripura,2020,4,Peer-to-peer payments,650386,2683789889.83192
tripura,2020,4,Recharge & bill payments,631611,192385823.43220186
tripura,2020,4,Merchant payments,357567,296872485.4156503
tripura,2020,4,Financial Services,4084,3666639.308697606
tripura,2020,4,Others,8242,5416158.232838955
tripura,2021,2,Peer-to-peer payments,703728,2865655130.4313264
tripura,2021,2,Recharge & bill payments,589839,189808502.9050523
tripura,2021,2,Merchant payments,440060,404915546.5177107
tripura,2021,2,Financial Services,3656,3503925.3381061675
tripura,2021,2,Others,7146,4271255.844077852
tripura,2021,3,Peer-to-peer payments,864329,3491901741.1594186
tripura,2021,3,Recharge & bill payments,620991,215226019.57596284
tripura,2021,3,Merchant payments,584079,648504775.623629
tripura,2021,3,Financial Services,2886,3473153.087671739
tripura,2021,3,Others,8915,5028078.734792852
tripura,2021,1,Peer-to-peer payments,643366,2821226150.5919185
tripura,2021,1,Recharge & bill payments,508718,173211140.89346513
tripura,2021,1,Merchant payments,350366,333743281.32103896
tripura,2021,1,Financial Services,3146,2879929.222833151
tripura,2021,1,Others,5827,4281067.764165951
tripura,2021,4,Peer-to-peer payments,1060915,4368786747.103016
tripura,2021,4,Merchant payments,793636,874005407.7140213
tripura,2021,4,Recharge & bill payments,650251,241225282.07451886
tripura,2021,4,Financial Services,3635,5073898.6076811645
tripura,2021,4,Others,12256,7838128.800210228
tripura,2023,2,Merchant payments,3654027,2936486824.0
tripura,2023,2,Peer-to-peer payments,3144448,10396364428.0
tripura,2023,2,Recharge & bill payments,1112236,570797284.0
tripura,2023,2,Financial Services,8100,8721399.0
tripura,2023,2,Others,10732,6760147.0
tripura,2023,3,Merchant payments,4388876,3335231974.0
tripura,2023,3,Peer-to-peer payments,3553878,11300910781.0
tripura,2023,3,Recharge & bill payments,1144676,597050057.0
tripura,2023,3,Financial Services,11060,9972113.0
tripura,2023,3,Others,10272,6058405.0
tripura,2023,1,Merchant payments,2991978,2538146159.0
tripura,2023,1,Peer-to-peer payments,2961284,10170883076.0
tripura,2023,1,Recharge & bill payments,1146228,565902758.0
tripura,2023,1,Financial Services,7716,6190362.0
tripura,2023,1,Others,11481,7160536.0
tripura,2023,4,Merchant payments,5112814,3958280687.0
tripura,2023,4,Peer-to-peer payments,3854572,12207187199.0
tripura,2023,4,Recharge & bill payments,1152820,638954177.0
tripura,2023,4,Financial Services,10341,9913640.0
tripura,2023,4,Others,10363,5561091.0
tripura,2024,2,Merchant payments,7120453,4810482925.0
tripura,2024,2,Peer-to-peer payments,4365398,12591709691.0
tripura,2024,2,Recharge & bill payments,1278785,711343884.0
tripura,2024,2,Financial Services,12106,15777203.0
tripura,2024,2,Others,10805,8117365.0
tripura,2024,3,Merchant payments,8023651,5277307936.0
tripura,2024,3,Peer-to-peer payments,5084144,13847946966.0
tripura,2024,3,Recharge & bill payments,1270740,799009595.0
tripura,2024,3,Financial Services,13232,18644893.0
tripura,2024,3,Others,8814,5936799.0
tripura,2024,1,Merchant payments,5721862,4318458993.0
tripura,2024,1,Peer-to-peer payments,4085450,12732805697.0
tripura,2024,1,Recharge & bill payments,1215498,683732258.0
tripura,2024,1,Financial Services,10290,12617991.0
tripura,2024,1,Others,9539,4574435.0
tripura,2024,4,Merchant payments,8992361,6011659344.0
tripura,2024,4,Peer-to-peer payments,5662500,15543764487.0
tripura,2024,4,Recharge & bill payments,1232968,823760709.0
tripura,2024,4,Financial Services,49550,21746350.0
tripura,2024,4,Others,7780,8974378.0
andhra-pradesh,2022,2,Peer-to-peer payments,321362337,1231408926513.7114
andhra-pradesh,2022,2,Merchant payments,292530048,205433660654.20898
andhra-pradesh,2022,2,Recharge & bill payments,56606969,42408541939.06145
andhra-pradesh,2022,2,Financial Services,192751,245783011.04455262
andhra-pradesh,2022,2,Others,441925,357036084.9071137
andhra-pradesh,2022,3,Peer-to-peer payments,298804000,1140164525892.7397
andhra-pradesh,2022,3,Merchant payments,291033653,202910820650.0824
andhra-pradesh,2022,3,Recharge & bill payments,52467708,41438764826.20322
andhra-pradesh,2022,3,Financial Services,187190,239347241.54655045
andhra-pradesh,2022,3,Others,362484,323951101.5715289
andhra-pradesh,2022,1,Peer-to-peer payments,288488560,1089629182596.4781
andhra-pradesh,2022,1,Merchant payments,242031836,169419685917.19562
andhra-pradesh,2022,1,Recharge & bill payments,51224170,34473036841.83001
andhra-pradesh,2022,1,Financial Services,231651,324358965.11859065
andhra-pradesh,2022,1,Others,627694,474382234.25397474
andhra-pradesh,2022,4,Merchant payments,321632104,211898851397.09848
andhra-pradesh,2022,4,Peer-to-peer payments,315734006,1170249585983.0112
andhra-pradesh,2022,4,Recharge & bill payments,52098850,41986837706.47902
andhra-pradesh,2022,4,Financial Services,206459,250596592.06465048
andhra-pradesh,2022,4,Others,345658,339211363.0027188
andhra-pradesh,2020,2,Peer-to-peer payments,73609921,262731724130.7907
andhra-pradesh,2020,2,Recharge & bill payments,41013987,16991006436.573467
andhra-pradesh,2020,2,Merchant payments,29976765,22625596525.44269
andhra-pradesh,2020,2,Financial Services,140941,145274999.15679634
andhra-pradesh,2020,2,Others,176241,90087654.60009979
andhra-pradesh,2020,3,Peer-to-peer payments,106791894,406461788252.32056
andhra-pradesh,2020,3,Merchant payments,54055557,40739580213.86052
andhra-pradesh,2020,3,Recharge & bill payments,43500067,19475104674.827175
andhra-pradesh,2020,3,Financial Services,243088,256074924.7187529
andhra-pradesh,2020,3,Others,312329,151582519.18136686
andhra-pradesh,2020,1,Peer-to-peer payments,65452143,223088554055.04755
andhra-pradesh,2020,1,Merchant payments,31408022,18603161784.496994
andhra-pradesh,2020,1,Recharge & bill payments,30449644,10813530777.973532
andhra-pradesh,2020,1,Financial Services,75238,43739133.169823855
andhra-pradesh,2020,1,Others,292310,188228538.37489766
andhra-pradesh,2020,4,Peer-to-peer payments,152003791,566639138543.7708
andhra-pradesh,2020,4,Merchant payments,86581460,66654048149.95168
andhra-pradesh,2020,4,Recharge & bill payments,46810304,20936337211.557747
andhra-pradesh,2020,4,Financial Services,265470,305168772.45601684
andhra-pradesh,2020,4,Others,457527,306853355.59473807
andhra-pradesh,2021,2,Peer-to-peer payments,189614879,737004484057.439
andhra-pradesh,2021,2,Merchant payments,112875274,88512429436.91248
andhra-pradesh,2021,2,Recharge & bill payments,49626902,24646800345.106976
andhra-pradesh,2021,2,Financial Services,243237,265483044.40124667
andhra-pradesh,2021,2,Others,406842,308302224.3856007
andhra-pradesh,2021,3,Peer-to-peer payments,221280317,837841124664.307
andhra-pradesh,2021,3,Merchant payments,158290953,118164377968.16754
andhra-pradesh,2021,3,Recharge & bill payments,51702350,27511344958.24361
andhra-pradesh,2021,3,Financial Services,211171,297239697.83073866
andhra-pradesh,2021,3,Others,547759,403948275.56756073
andhra-pradesh,2021,1,Peer-to-peer payments,149313738,580542193013.0018
andhra-pradesh,2021,1,Merchant payments,97920281,70813192713.43477
andhra-pradesh,2021,1,Recharge & bill payments,41940689,20546424964.14482
andhra-pradesh,2021,1,Financial Services,225355,270313028.48452014
andhra-pradesh,2021,1,Others,347907,272546457.5502677
andhra-pradesh,2021,4,Peer-to-peer payments,262006450,971269765249.1282
andhra-pradesh,2021,4,Merchant payments,207538904,152883933596.5386
andhra-pradesh,2021,4,Recharge & bill payments,51762842,31232784713.985794
andhra-pradesh,2021,4,Financial Services,243951,332740108.6635881
andhra-pradesh,2021,4,Others,701856,545223415.6638832
andhra-pradesh,2023,2,Merchant payments,634303064,349602824539.0
andhra-pradesh,2023,2,Peer-to-peer payments,573455382,2067288068882.0
andhra-pradesh,2023,2,Recharge & bill payments,97202487,88352183038.0
andhra-pradesh,2023,2,Financial Services,316533,386071375.0
andhra-pradesh,2023,2,Others,379498,409939082.0
andhra-pradesh,2023,3,Merchant payments,750265405,395042164275.0
andhra-pradesh,2023,3,Peer-to-peer payments,623202203,2163464730936.0
andhra-pradesh,2023,3,Recharge & bill payments,101000645,94077774967.0
andhra-pradesh,2023,3,Financial Services,361584,466791218.0
andhra-pradesh,2023,3,Others,334566,362636702.0
andhra-pradesh,2023,1,Merchant payments,540680395,311606731877.0
andhra-pradesh,2023,1,Peer-to-peer payments,514931308,1857818168755.0
andhra-pradesh,2023,1,Recharge & bill payments,89143939,78817989795.0
andhra-pradesh,2023,1,Financial Services,288150,331233097.0
andhra-pradesh,2023,1,Others,488672,477193006.0
andhra-pradesh,2023,4,Merchant payments,822516631,427677236042.0
andhra-pradesh,2023,4,Peer-to-peer payments,673002314,2270766948881.0
andhra-pradesh,2023,4,Recharge & bill payments,100733697,103186953776.0
andhra-pradesh,2023,4,Financial Services,431705,535202901.0
andhra-pradesh,2023,4,Others,303079,348636223.0
andhra-pradesh,2024,2,Merchant payments,1068247800,526363160284.0
andhra-pradesh,2024,2,Peer-to-peer payments,748553253,2545133436133.0
andhra-pradesh,2024,2,Recharge & bill payments,112475183,109301693605.0
andhra-pradesh,2024,2,Financial Services,558924,799915709.0
andhra-pradesh,2024,2,Others,287140,324214357.0
andhra-pradesh,2024,3,Merchant payments,1186825685,569822447748.0
andhra-pradesh,2024,3,Peer-to-peer payments,802972632,2555369227206.0
andhra-pradesh,2024,3,Recharge & bill payments,100644574,100291968047.0
andhra-pradesh,2024,3,Financial Services,633983,857014703.0
andhra-pradesh,2024,3,Others,294488,304949785.0
andhra-pradesh,2024,1,Merchant payments,926373997,468462542792.0
andhra-pradesh,2024,1,Peer-to-peer payments,721764113,2436665736212.0
andhra-pradesh,2024,1,Recharge & bill payments,106564415,106646957337.0
andhra-pradesh,2024,1,Financial Services,427720,634184211.0
andhra-pradesh,2024,1,Others,298240,316249197.0
andhra-pradesh,2024,4,Merchant payments,1319061337,622805238380.0
andhra-pradesh,2024,4,Peer-to-peer payments,872917507,2723665407515.0
andhra-pradesh,2024,4,Recharge & bill payments,101888917,104194996949.0
andhra-pradesh,2024,4,Financial Services,2255721,977916755.0
andhra-pradesh,2024,4,Others,322062,372009367.0
bihar,2022,2,Peer-to-peer payments,164119431,610448610667.7207
bihar,2022,2,Merchant payments,158289353,126423430586.42947
bihar,2022,2,Recharge & bill payments,36950622,17225668601.948982
bihar,2022,2,Financial Services,124199,116203820.91131489
bihar,2022,2,Others,661424,247541289.12967217
bihar,2022,3,Merchant payments,198273336,137873615624.72937
bihar,2022,3,Peer-to-peer payments,192304951,632747186972.1919
bihar,2022,3,Recharge & bill payments,46044353,20417791249.028316
bihar,2022,3,Financial Services,179533,161987346.1868727
bihar,2022,3,Others,565212,245905365.7791165
bihar,2022,1,Peer-to-peer payments,138085265,500024806542.69324
bihar,2022,1,Merchant payments,114892163,95507710275.50963
bihar,2022,1,Recharge & bill payments,30545266,15431605247.390364
bihar,2022,1,Financial Services,169722,148088975.22896564
bihar,2022,1,Others,698018,299484690.3236611
bihar,2022,4,Merchant payments,243777692,172924170171.63205
bihar,2022,4,Peer-to-peer payments,225487662,739870172148.0806
bihar,2022,4,Recharge & bill payments,47054083,22729599211.247635
bihar,2022,4,Financial Services,205989,199208429.5113938
bihar,2022,4,Others,559223,288999714.3604311
bihar,2020,2,Peer-to-peer payments,26572651,116244368941.33606
bihar,2020,2,Recharge & bill payments,19522564,5642294772.453551
bihar,2020,2,Merchant payments,7011681,6760404421.62296
bihar,2020,2,Financial Services,73119,54077813.2606806
bihar,2020,2,Others,206727,105377680.17075577
bihar,2020,3,Peer-to-peer payments,37294332,153664683751.53278
bihar,2020,3,Recharge & bill payments,19027978,6313780616.601829
bihar,2020,3,Merchant payments,14777337,13111735855.02769
bihar,2020,3,Financial Services,104135,81355476.16367023
bihar,2020,3,Others,299966,157309412.49242482
bihar,2020,1,Peer-to-peer payments,23163922,99873688132.9031
bihar,2020,1,Recharge & bill payments,13837430,3680590624.9006104
bihar,2020,1,Merchant payments,7822567,5562692116.5708065
bihar,2020,1,Financial Services,57233,23954789.407903705
bihar,2020,1,Others,200663,115927863.46366584
bihar,2020,4,Peer-to-peer payments,49432098,208484557891.42865
bihar,2020,4,Merchant payments,26750991,23185594534.30522
bihar,2020,4,Recharge & bill payments,19908687,6926960996.688756
bihar,2020,4,Financial Services,119416,100785736.00790763
bihar,2020,4,Others,380481,207713978.04223877
bihar,2021,2,Peer-to-peer payments,78694099,319758683264.15344
bihar,2021,2,Merchant payments,44686786,43458914639.77138
bihar,2021,2,Recharge & bill payments,31646149,11030849713.502428
bihar,2021,2,Financial Services,149791,116086345.91301711
bihar,2021,2,Others,426797,215721223.2386405
bihar,2021,3,Peer-to-peer payments,92785704,331514102784.2631
bihar,2021,3,Merchant payments,64094961,53849745604.9643
bihar,2021,3,Recharge & bill payments,30081746,11327303470.019915
bihar,2021,3,Financial Services,135748,130349071.61901987
bihar,2021,3,Others,572954,241260025.54569885
bihar,2021,1,Peer-to-peer payments,58566582,242013312361.31104
bihar,2021,1,Merchant payments,33959313,30171144593.369873
bihar,2021,1,Recharge & bill payments,21974086,8505455545.448764
bihar,2021,1,Financial Services,124277,112949858.25028673
bihar,2021,1,Others,308219,170787342.8481179
bihar,2021,4,Peer-to-peer payments,117340712,423665098014.2792
bihar,2021,4,Merchant payments,95992559,81729122295.53772
bihar,2021,4,Recharge & bill payments,30824177,13438634948.212643
bihar,2021,4,Financial Services,186298,173358268.82083318
bihar,2021,4,Others,783199,365400541.9114517
bihar,2023,2,Merchant payments,330603039,214402873623.0
bihar,2023,2,Peer-to-peer payments,293616270,980139698305.0
bihar,2023,2,Recharge & bill payments,58928748,31064849666.0
bihar,2023,2,Financial Services,211722,190366037.0
bihar,2023,2,Others,573315,248957759.0
bihar,2023,3,Merchant payments,361940401,206648202575.0
bihar,2023,3,Peer-to-peer payments,311779356,908446322767.0
bihar,2023,3,Recharge & bill payments,59732275,32565513931.0
bihar,2023,3,Financial Services,270376,277782677.0
bihar,2023,3,Others,516343,215541416.0
bihar,2023,1,Merchant payments,251601655,175053265606.0
bihar,2023,1,Peer-to-peer payments,245677870,836428049163.0
bihar,2023,1,Recharge & bill payments,49781169,27372239431.0
bihar,2023,1,Financial Services,194601,158138446.0
bihar,2023,1,Others,575900,265267298.0
bihar,2023,4,Merchant payments,466122317,273626740927.0
bihar,2023,4,Peer-to-peer payments,394813298,1121442567078.0
bihar,2023,4,Recharge & bill payments,62582448,39095012665.0
bihar,2023,4,Financial Services,333579,342560013.0
bihar,2023,4,Others,575632,228927732.0
bihar,2024,2,Merchant payments,703589936,385479716519.0
bihar,2024,2,Peer-to-peer payments,529387475,1452390033678.0
bihar,2024,2,Recharge & bill payments,80054155,48206932392.0
bihar,2024,2,Financial Services,386397,523080064.0
bihar,2024,2,Others,470422,246802023.0
bihar,2024,3,Merchant payments,730368233,370788705611.0
